,item,itemLabel,NobelAPI,id,name_en,name_se,link,gender,awardYear,category,sameas,WD_Nobel,linkjson,linkhtml,wd
843,http://www.wikidata.org/entity/Q104622,Tawakel Karman,871,871,Tawakkol Karman,Tawakkul Karman,https://api.nobelprize.org/2/laureate/871,female,2011,Peace,"['https://www.wikidata.org/wiki/Q104622', 'https://en.wikipedia.org/wiki/Tawakkol_Karman']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=871'>json</a>,<a href='https://www.nobelprize.org/laureate/871'>html</a>,<a href='http://www.wikidata.org/entity/Q104622'>Wikidata</a>
844,http://www.wikidata.org/entity/Q107964,Thomas J. Sargent,872,872,Thomas J. Sargent,Thomas J. Sargent,https://api.nobelprize.org/2/laureate/872,male,2011,Economic Sciences,"['https://www.wikidata.org/wiki/Q107964', 'https://en.wikipedia.org/wiki/Thomas_J._Sargent']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=872'>json</a>,<a href='https://www.nobelprize.org/laureate/872'>html</a>,<a href='http://www.wikidata.org/entity/Q107964'>Wikidata</a>
845,http://www.wikidata.org/entity/Q109737,Christopher A. Sims,873,873,Christopher A. Sims,Christopher A. Sims,https://api.nobelprize.org/2/laureate/873,male,2011,Economic Sciences,"['https://www.wikidata.org/wiki/Q109737', 'https://en.wikipedia.org/wiki/Christopher_A._Sims']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=873'>json</a>,<a href='https://www.nobelprize.org/laureate/873'>html</a>,<a href='http://www.wikidata.org/entity/Q109737'>Wikidata</a>
846,http://www.wikidata.org/entity/Q81218,John Gurdon,874,874,Sir John B. Gurdon,Sir John B. Gurdon,https://api.nobelprize.org/2/laureate/874,male,2012,Physiology or Medicine,"['https://www.wikidata.org/wiki/Q81218', 'https://en.wikipedia.org/wiki/John_Gurdon']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=874'>json</a>,<a href='https://www.nobelprize.org/laureate/874'>html</a>,<a href='http://www.wikidata.org/entity/Q81218'>Wikidata</a>
847,http://www.wikidata.org/entity/Q80917,Shinya Yamanaka,875,875,Shinya Yamanaka,Shinya Yamanaka,https://api.nobelprize.org/2/laureate/875,male,2012,Physiology or Medicine,"['https://www.wikidata.org/wiki/Q80917', 'https://en.wikipedia.org/wiki/Shinya_Yamanaka']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=875'>json</a>,<a href='https://www.nobelprize.org/laureate/875'>html</a>,<a href='http://www.wikidata.org/entity/Q80917'>Wikidata</a>
848,http://www.wikidata.org/entity/Q109588,Serge Haroche,876,876,Serge Haroche,Serge Haroche,https://api.nobelprize.org/2/laureate/876,male,2012,Physics,"['https://www.wikidata.org/wiki/Q109588', 'https://en.wikipedia.org/wiki/Serge_Haroche']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=876'>json</a>,<a href='https://www.nobelprize.org/laureate/876'>html</a>,<a href='http://www.wikidata.org/entity/Q109588'>Wikidata</a>
849,http://www.wikidata.org/entity/Q61045,David J. Wineland,877,877,David J. Wineland,David J. Wineland,https://api.nobelprize.org/2/laureate/877,male,2012,Physics,"['https://www.wikidata.org/wiki/Q61045', 'https://en.wikipedia.org/wiki/David_J._Wineland']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=877'>json</a>,<a href='https://www.nobelprize.org/laureate/877'>html</a>,<a href='http://www.wikidata.org/entity/Q61045'>Wikidata</a>
850,http://www.wikidata.org/entity/Q80910,Robert Lefkowitz,878,878,Robert J. Lefkowitz,Robert J. Lefkowitz,https://api.nobelprize.org/2/laureate/878,male,2012,Chemistry,"['https://www.wikidata.org/wiki/Q80910', 'https://en.wikipedia.org/wiki/Robert_Lefkowitz']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=878'>json</a>,<a href='https://www.nobelprize.org/laureate/878'>html</a>,<a href='http://www.wikidata.org/entity/Q80910'>Wikidata</a>
851,http://www.wikidata.org/entity/Q80907,Brian Kobilka,879,879,Brian Kobilka,Brian Kobilka,https://api.nobelprize.org/2/laureate/879,male,2012,Chemistry,"['https://www.wikidata.org/wiki/Q80907', 'https://en.wikipedia.org/wiki/Brian_Kobilka']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=879'>json</a>,<a href='https://www.nobelprize.org/laureate/879'>html</a>,<a href='http://www.wikidata.org/entity/Q80907'>Wikidata</a>
852,http://www.wikidata.org/entity/Q8998,Mo Yan,880,880,Mo Yan,Mo Yan,https://api.nobelprize.org/2/laureate/880,male,2012,Literature,"['https://www.wikidata.org/wiki/Q8998', 'https://en.wikipedia.org/wiki/Mo_Yan']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=880'>json</a>,<a href='https://www.nobelprize.org/laureate/880'>html</a>,<a href='http://www.wikidata.org/entity/Q8998'>Wikidata</a>
853,http://www.wikidata.org/entity/Q458,European Union,881,881,,,https://api.nobelprize.org/2/laureate/881,,2012,Peace,"['https://www.wikidata.org/wiki/Q458', 'https://en.wikipedia.org/wiki/European_Union']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=881'>json</a>,<a href='https://www.nobelprize.org/laureate/881'>html</a>,<a href='http://www.wikidata.org/entity/Q458'>Wikidata</a>
854,http://www.wikidata.org/entity/Q28542,Alvin Eliot Roth,882,882,Alvin E. Roth,Alvin E. Roth,https://api.nobelprize.org/2/laureate/882,male,2012,Economic Sciences,"['https://www.wikidata.org/wiki/Q28542', 'https://en.wikipedia.org/wiki/Alvin_E._Roth']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=882'>json</a>,<a href='https://www.nobelprize.org/laureate/882'>html</a>,<a href='http://www.wikidata.org/entity/Q28542'>Wikidata</a>
855,http://www.wikidata.org/entity/Q244739,Lloyd Shapley,883,883,Lloyd S. Shapley,Lloyd S. Shapley,https://api.nobelprize.org/2/laureate/883,male,2012,Economic Sciences,"['https://www.wikidata.org/wiki/Q244739', 'https://en.wikipedia.org/wiki/Lloyd_Shapley']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=883'>json</a>,<a href='https://www.nobelprize.org/laureate/883'>html</a>,<a href='http://www.wikidata.org/entity/Q244739'>Wikidata</a>
856,http://www.wikidata.org/entity/Q444270,James Rothman,884,884,James E. Rothman,James E. Rothman,https://api.nobelprize.org/2/laureate/884,male,2013,Physiology or Medicine,"['https://www.wikidata.org/wiki/Q444270', 'https://en.wikipedia.org/wiki/James_Rothman']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=884'>json</a>,<a href='https://www.nobelprize.org/laureate/884'>html</a>,<a href='http://www.wikidata.org/entity/Q444270'>Wikidata</a>
857,http://www.wikidata.org/entity/Q740638,Randy Schekman,885,885,Randy W. Schekman,Randy W. Schekman,https://api.nobelprize.org/2/laureate/885,male,2013,Physiology or Medicine,"['https://www.wikidata.org/wiki/Q740638', 'https://en.wikipedia.org/wiki/Randy_Schekman']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=885'>json</a>,<a href='https://www.nobelprize.org/laureate/885'>html</a>,<a href='http://www.wikidata.org/entity/Q740638'>Wikidata</a>
858,http://www.wikidata.org/entity/Q97270,Thomas C. Südhof,886,886,Thomas C. Südhof,Thomas C. Südhof,https://api.nobelprize.org/2/laureate/886,male,2013,Physiology or Medicine,"['https://www.wikidata.org/wiki/Q97270', 'https://en.wikipedia.org/wiki/Thomas_C._Südhof']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=886'>json</a>,<a href='https://www.nobelprize.org/laureate/886'>html</a>,<a href='http://www.wikidata.org/entity/Q97270'>Wikidata</a>
859,http://www.wikidata.org/entity/Q151746,François Englert,887,887,François Englert,François Englert,https://api.nobelprize.org/2/laureate/887,male,2013,Physics,"['https://www.wikidata.org/wiki/Q151746', 'https://en.wikipedia.org/wiki/François_Englert']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=887'>json</a>,<a href='https://www.nobelprize.org/laureate/887'>html</a>,<a href='http://www.wikidata.org/entity/Q151746'>Wikidata</a>
860,http://www.wikidata.org/entity/Q192112,Peter Higgs,888,888,Peter Higgs,Peter Higgs,https://api.nobelprize.org/2/laureate/888,male,2013,Physics,"['https://www.wikidata.org/wiki/Q192112', 'https://en.wikipedia.org/wiki/Peter_Higgs']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=888'>json</a>,<a href='https://www.nobelprize.org/laureate/888'>html</a>,<a href='http://www.wikidata.org/entity/Q192112'>Wikidata</a>
861,http://www.wikidata.org/entity/Q903471,Martin Karplus,889,889,Martin Karplus,Martin Karplus,https://api.nobelprize.org/2/laureate/889,male,2013,Chemistry,"['https://www.wikidata.org/wiki/Q903471', 'https://en.wikipedia.org/wiki/Martin_Karplus']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=889'>json</a>,<a href='https://www.nobelprize.org/laureate/889'>html</a>,<a href='http://www.wikidata.org/entity/Q903471'>Wikidata</a>
862,http://www.wikidata.org/entity/Q6832227,Michael Levitt,890,890,Michael Levitt,Michael Levitt,https://api.nobelprize.org/2/laureate/890,male,2013,Chemistry,"['https://www.wikidata.org/wiki/Q6832227', 'https://en.wikipedia.org/wiki/Michael_Levitt']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=890'>json</a>,<a href='https://www.nobelprize.org/laureate/890'>html</a>,<a href='http://www.wikidata.org/entity/Q6832227'>Wikidata</a>
863,http://www.wikidata.org/entity/Q4790366,Arieh Warshel,891,891,Arieh Warshel,Arieh Warshel,https://api.nobelprize.org/2/laureate/891,male,2013,Chemistry,"['https://www.wikidata.org/wiki/Q4790366', 'https://en.wikipedia.org/wiki/Arieh_Warshel']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=891'>json</a>,<a href='https://www.nobelprize.org/laureate/891'>html</a>,<a href='http://www.wikidata.org/entity/Q4790366'>Wikidata</a>
864,http://www.wikidata.org/entity/Q234819,Alice Munro,892,892,Alice Munro,Alice Munro,https://api.nobelprize.org/2/laureate/892,female,2013,Literature,"['https://www.wikidata.org/wiki/Q234819', 'https://en.wikipedia.org/wiki/Alice_Munro']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=892'>json</a>,<a href='https://www.nobelprize.org/laureate/892'>html</a>,<a href='http://www.wikidata.org/entity/Q234819'>Wikidata</a>
865,http://www.wikidata.org/entity/Q842490,Organisation for the Prohibition of Chemical Weapons,893,893,,,https://api.nobelprize.org/2/laureate/893,,2013,Peace,"['https://www.wikidata.org/wiki/Q842490', 'https://en.wikipedia.org/wiki/Organisation_for_the_Prohibition_of_Chemical_Weapons']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=893'>json</a>,<a href='https://www.nobelprize.org/laureate/893'>html</a>,<a href='http://www.wikidata.org/entity/Q842490'>Wikidata</a>
866,http://www.wikidata.org/entity/Q359317,Eugene Fama,894,894,Eugene F. Fama,Eugene F. Fama,https://api.nobelprize.org/2/laureate/894,male,2013,Economic Sciences,"['https://www.wikidata.org/wiki/Q359317', 'https://en.wikipedia.org/wiki/Eugene_Fama']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=894'>json</a>,<a href='https://www.nobelprize.org/laureate/894'>html</a>,<a href='http://www.wikidata.org/entity/Q359317'>Wikidata</a>
867,http://www.wikidata.org/entity/Q1386049,Lars Peter Hansen,895,895,Lars Peter Hansen,Lars Peter Hansen,https://api.nobelprize.org/2/laureate/895,male,2013,Economic Sciences,"['https://www.wikidata.org/wiki/Q1386049', 'https://en.wikipedia.org/wiki/Lars_Peter_Hansen']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=895'>json</a>,<a href='https://www.nobelprize.org/laureate/895'>html</a>,<a href='http://www.wikidata.org/entity/Q1386049'>Wikidata</a>
868,http://www.wikidata.org/entity/Q338151,Robert J. Shiller,896,896,Robert J. Shiller,Robert J. Shiller,https://api.nobelprize.org/2/laureate/896,male,2013,Economic Sciences,"['https://www.wikidata.org/wiki/Q338151', 'https://en.wikipedia.org/wiki/Robert_J._Shiller']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=896'>json</a>,<a href='https://www.nobelprize.org/laureate/896'>html</a>,<a href='http://www.wikidata.org/entity/Q338151'>Wikidata</a>
869,http://www.wikidata.org/entity/Q1701279,John O'Keefe,903,903,John O'Keefe,John O'Keefe,https://api.nobelprize.org/2/laureate/903,male,2014,Physiology or Medicine,"['https://www.wikidata.org/wiki/Q1701279', ""https://en.wikipedia.org/wiki/John_O'Keefe_(neuroscientist)""]",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=903'>json</a>,<a href='https://www.nobelprize.org/laureate/903'>html</a>,<a href='http://www.wikidata.org/entity/Q1701279'>Wikidata</a>
870,http://www.wikidata.org/entity/Q6796222,May-Britt Moser,904,904,May-Britt Moser,May-Britt Moser,https://api.nobelprize.org/2/laureate/904,female,2014,Physiology or Medicine,"['https://www.wikidata.org/wiki/Q6796222', 'https://en.wikipedia.org/wiki/May-Britt_Moser']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=904'>json</a>,<a href='https://www.nobelprize.org/laureate/904'>html</a>,<a href='http://www.wikidata.org/entity/Q6796222'>Wikidata</a>
871,http://www.wikidata.org/entity/Q5341373,Edvard Moser,905,905,Edvard I. Moser,Edvard I. Moser,https://api.nobelprize.org/2/laureate/905,male,2014,Physiology or Medicine,"['https://www.wikidata.org/wiki/Q5341373', 'https://en.wikipedia.org/wiki/Edvard_Moser']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=905'>json</a>,<a href='https://www.nobelprize.org/laureate/905'>html</a>,<a href='http://www.wikidata.org/entity/Q5341373'>Wikidata</a>
872,http://www.wikidata.org/entity/Q1673706,Isamu Akasaki,906,906,Isamu Akasaki,Isamu Akasaki,https://api.nobelprize.org/2/laureate/906,male,2014,Physics,"['https://www.wikidata.org/wiki/Q1673706', 'https://en.wikipedia.org/wiki/Isamu_Akasaki']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=906'>json</a>,<a href='https://www.nobelprize.org/laureate/906'>html</a>,<a href='http://www.wikidata.org/entity/Q1673706'>Wikidata</a>
873,http://www.wikidata.org/entity/Q11443689,Hiroshi Amano,907,907,Hiroshi Amano,Hiroshi Amano,https://api.nobelprize.org/2/laureate/907,male,2014,Physics,"['https://www.wikidata.org/wiki/Q11443689', 'https://en.wikipedia.org/wiki/Hiroshi_Amano']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=907'>json</a>,<a href='https://www.nobelprize.org/laureate/907'>html</a>,<a href='http://www.wikidata.org/entity/Q11443689'>Wikidata</a>
874,http://www.wikidata.org/entity/Q730065,Shuji Nakamura,908,908,Shuji Nakamura,Shuji Nakamura,https://api.nobelprize.org/2/laureate/908,male,2014,Physics,"['https://www.wikidata.org/wiki/Q730065', 'https://en.wikipedia.org/wiki/Shuji_Nakamura']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=908'>json</a>,<a href='https://www.nobelprize.org/laureate/908'>html</a>,<a href='http://www.wikidata.org/entity/Q730065'>Wikidata</a>
875,http://www.wikidata.org/entity/Q1351105,Eric Betzig,909,909,Eric Betzig,Eric Betzig,https://api.nobelprize.org/2/laureate/909,male,2014,Chemistry,"['https://www.wikidata.org/wiki/Q1351105', 'https://en.wikipedia.org/wiki/Eric_Betzig']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=909'>json</a>,<a href='https://www.nobelprize.org/laureate/909'>html</a>,<a href='http://www.wikidata.org/entity/Q1351105'>Wikidata</a>
876,http://www.wikidata.org/entity/Q91410,Stefan Hell,910,910,Stefan W. Hell,Stefan W. Hell,https://api.nobelprize.org/2/laureate/910,male,2014,Chemistry,"['https://www.wikidata.org/wiki/Q91410', 'https://en.wikipedia.org/wiki/Stefan_Hell']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=910'>json</a>,<a href='https://www.nobelprize.org/laureate/910'>html</a>,<a href='http://www.wikidata.org/entity/Q91410'>Wikidata</a>
877,http://www.wikidata.org/entity/Q1387059,William E. Moerner,911,911,William E. Moerner,William E. Moerner,https://api.nobelprize.org/2/laureate/911,male,2014,Chemistry,"['https://www.wikidata.org/wiki/Q1387059', 'https://en.wikipedia.org/wiki/William_E._Moerner']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=911'>json</a>,<a href='https://www.nobelprize.org/laureate/911'>html</a>,<a href='http://www.wikidata.org/entity/Q1387059'>Wikidata</a>
878,http://www.wikidata.org/entity/Q222944,Patrick Modiano,912,912,Patrick Modiano,Patrick Modiano,https://api.nobelprize.org/2/laureate/912,male,2014,Literature,"['https://www.wikidata.org/wiki/Q222944', 'https://en.wikipedia.org/wiki/Patrick_Modiano']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=912'>json</a>,<a href='https://www.nobelprize.org/laureate/912'>html</a>,<a href='http://www.wikidata.org/entity/Q222944'>Wikidata</a>
879,http://www.wikidata.org/entity/Q3442375,Kailash Satyarthi,913,913,Kailash Satyarthi,Kailash Satyarthi,https://api.nobelprize.org/2/laureate/913,male,2014,Peace,"['https://www.wikidata.org/wiki/Q3442375', 'https://en.wikipedia.org/wiki/Kailash_Satyarthi']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=913'>json</a>,<a href='https://www.nobelprize.org/laureate/913'>html</a>,<a href='http://www.wikidata.org/entity/Q3442375'>Wikidata</a>
880,http://www.wikidata.org/entity/Q32732,Malala Yousafzai,914,914,Malala Yousafzai,Malala Yousafzai,https://api.nobelprize.org/2/laureate/914,female,2014,Peace,"['https://www.wikidata.org/wiki/Q32732', 'https://en.wikipedia.org/wiki/Malala_Yousafzai']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=914'>json</a>,<a href='https://www.nobelprize.org/laureate/914'>html</a>,<a href='http://www.wikidata.org/entity/Q32732'>Wikidata</a>
881,http://www.wikidata.org/entity/Q173994,Jean Tirole,915,915,Jean Tirole,Jean Tirole,https://api.nobelprize.org/2/laureate/915,male,2014,Economic Sciences,"['https://www.wikidata.org/wiki/Q173994', 'https://en.wikipedia.org/wiki/Jean_Tirole']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=915'>json</a>,<a href='https://www.nobelprize.org/laureate/915'>html</a>,<a href='http://www.wikidata.org/entity/Q173994'>Wikidata</a>
882,http://www.wikidata.org/entity/Q21061212,William C. Campbell,916,916,William C. Campbell,William C. Campbell,https://api.nobelprize.org/2/laureate/916,male,2015,Physiology or Medicine,"['https://www.wikidata.org/wiki/Q21061212', 'https://en.wikipedia.org/wiki/William_C._Campbell_(scientist)']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=916'>json</a>,<a href='https://www.nobelprize.org/laureate/916'>html</a>,<a href='http://www.wikidata.org/entity/Q21061212'>Wikidata</a>
883,http://www.wikidata.org/entity/Q21061207,Satoshi Ōmura,917,917,Satoshi Ōmura,Satoshi Ōmura,https://api.nobelprize.org/2/laureate/917,male,2015,Physiology or Medicine,"['https://www.wikidata.org/wiki/Q21061207', 'https://en.wikipedia.org/wiki/Satoshi_Ōmura']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=917'>json</a>,<a href='https://www.nobelprize.org/laureate/917'>html</a>,<a href='http://www.wikidata.org/entity/Q21061207'>Wikidata</a>
884,http://www.wikidata.org/entity/Q462843,Tu Youyou,918,918,Tu Youyou,Tu Youyou,https://api.nobelprize.org/2/laureate/918,female,2015,Physiology or Medicine,"['https://www.wikidata.org/wiki/Q462843', 'https://en.wikipedia.org/wiki/Tu_Youyou']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=918'>json</a>,<a href='https://www.nobelprize.org/laureate/918'>html</a>,<a href='http://www.wikidata.org/entity/Q462843'>Wikidata</a>
885,http://www.wikidata.org/entity/Q11538917,Takaaki Kajita,919,919,Takaaki Kajita,Takaaki Kajita,https://api.nobelprize.org/2/laureate/919,male,2015,Physics,"['https://www.wikidata.org/wiki/Q11538917', 'https://en.wikipedia.org/wiki/Takaaki_Kajita']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=919'>json</a>,<a href='https://www.nobelprize.org/laureate/919'>html</a>,<a href='http://www.wikidata.org/entity/Q11538917'>Wikidata</a>
886,http://www.wikidata.org/entity/Q710597,Arthur B. McDonald,920,920,Arthur B. McDonald,Arthur B. McDonald,https://api.nobelprize.org/2/laureate/920,male,2015,Physics,"['https://www.wikidata.org/wiki/Q710597', 'https://en.wikipedia.org/wiki/Arthur_B._McDonald']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=920'>json</a>,<a href='https://www.nobelprize.org/laureate/920'>html</a>,<a href='http://www.wikidata.org/entity/Q710597'>Wikidata</a>
887,http://www.wikidata.org/entity/Q1886068,Tomas Lindahl,921,921,Tomas Lindahl,Tomas Lindahl,https://api.nobelprize.org/2/laureate/921,male,2015,Chemistry,"['https://www.wikidata.org/wiki/Q1886068', 'https://en.wikipedia.org/wiki/Tomas_Lindahl']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=921'>json</a>,<a href='https://www.nobelprize.org/laureate/921'>html</a>,<a href='http://www.wikidata.org/entity/Q1886068'>Wikidata</a>
888,http://www.wikidata.org/entity/Q7151888,Paul L. Modrich,922,922,Paul Modrich,Paul Modrich,https://api.nobelprize.org/2/laureate/922,male,2015,Chemistry,"['https://www.wikidata.org/wiki/Q7151888', 'https://en.wikipedia.org/wiki/Paul_L._Modrich']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=922'>json</a>,<a href='https://www.nobelprize.org/laureate/922'>html</a>,<a href='http://www.wikidata.org/entity/Q7151888'>Wikidata</a>
889,http://www.wikidata.org/entity/Q15118973,Aziz Sancar,923,923,Aziz Sancar,Aziz Sancar,https://api.nobelprize.org/2/laureate/923,male,2015,Chemistry,"['https://www.wikidata.org/wiki/Q15118973', 'https://en.wikipedia.org/wiki/Aziz_Sancar']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=923'>json</a>,<a href='https://www.nobelprize.org/laureate/923'>html</a>,<a href='http://www.wikidata.org/entity/Q15118973'>Wikidata</a>
890,http://www.wikidata.org/entity/Q274334,Svetlana Aleksievich,924,924,Svetlana Alexievich,Svetlana Aleksijevitj,https://api.nobelprize.org/2/laureate/924,female,2015,Literature,"['https://www.wikidata.org/wiki/Q274334', 'https://en.wikipedia.org/wiki/Svetlana_Alexievich']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=924'>json</a>,<a href='https://www.nobelprize.org/laureate/924'>html</a>,<a href='http://www.wikidata.org/entity/Q274334'>Wikidata</a>
891,http://www.wikidata.org/entity/Q21078159,Tunisian National Dialogue Quartet,925,925,,,https://api.nobelprize.org/2/laureate/925,,2015,Peace,"['https://www.wikidata.org/wiki/Q21078159', 'https://en.wikipedia.org/wiki/Tunisian_National_Dialogue_Quartet']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=925'>json</a>,<a href='https://www.nobelprize.org/laureate/925'>html</a>,<a href='http://www.wikidata.org/entity/Q21078159'>Wikidata</a>
892,http://www.wikidata.org/entity/Q204078,Angus Deaton,926,926,Angus Deaton,Angus Deaton,https://api.nobelprize.org/2/laureate/926,male,2015,Economic Sciences,"['https://www.wikidata.org/wiki/Q204078', 'https://en.wikipedia.org/wiki/Angus_Deaton']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=926'>json</a>,<a href='https://www.nobelprize.org/laureate/926'>html</a>,<a href='http://www.wikidata.org/entity/Q204078'>Wikidata</a>
893,http://www.wikidata.org/entity/Q8056214,Ōsumi Yoshinori,927,927,Yoshinori Ohsumi,Yoshinori Ohsumi,https://api.nobelprize.org/2/laureate/927,male,2016,Physiology or Medicine,"['https://www.wikidata.org/wiki/Q8056214', 'https://en.wikipedia.org/wiki/Yoshinori_Ohsumi']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=927'>json</a>,<a href='https://www.nobelprize.org/laureate/927'>html</a>,<a href='http://www.wikidata.org/entity/Q8056214'>Wikidata</a>
894,http://www.wikidata.org/entity/Q726394,David J. Thouless,928,928,David J. Thouless,David J. Thouless,https://api.nobelprize.org/2/laureate/928,male,2016,Physics,"['https://www.wikidata.org/wiki/Q726394', 'https://en.wikipedia.org/wiki/David_J._Thouless']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=928'>json</a>,<a href='https://www.nobelprize.org/laureate/928'>html</a>,<a href='http://www.wikidata.org/entity/Q726394'>Wikidata</a>
895,http://www.wikidata.org/entity/Q1002250,Duncan Haldane,929,929,F. Duncan M. Haldane,F. Duncan M. Haldane,https://api.nobelprize.org/2/laureate/929,male,2016,Physics,"['https://www.wikidata.org/wiki/Q1002250', 'https://en.wikipedia.org/wiki/Duncan_Haldane']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=929'>json</a>,<a href='https://www.nobelprize.org/laureate/929'>html</a>,<a href='http://www.wikidata.org/entity/Q1002250'>Wikidata</a>
896,http://www.wikidata.org/entity/Q1700920,Michael Kosterlitz,930,930,J. Michael Kosterlitz,J. Michael Kosterlitz,https://api.nobelprize.org/2/laureate/930,male,2016,Physics,"['https://www.wikidata.org/wiki/Q1700920', 'https://en.wikipedia.org/wiki/J._Michael_Kosterlitz']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=930'>json</a>,<a href='https://www.nobelprize.org/laureate/930'>html</a>,<a href='http://www.wikidata.org/entity/Q1700920'>Wikidata</a>
897,http://www.wikidata.org/entity/Q3169751,Jean-Pierre Sauvage,931,931,Jean-Pierre Sauvage,Jean-Pierre Sauvage,https://api.nobelprize.org/2/laureate/931,male,2016,Chemistry,"['https://www.wikidata.org/wiki/Q3169751', 'https://en.wikipedia.org/wiki/Jean-Pierre_Sauvage']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=931'>json</a>,<a href='https://www.nobelprize.org/laureate/931'>html</a>,<a href='http://www.wikidata.org/entity/Q3169751'>Wikidata</a>
898,http://www.wikidata.org/entity/Q376243,Fraser Stoddart,932,932,Sir J. Fraser Stoddart,Sir J. Fraser Stoddart,https://api.nobelprize.org/2/laureate/932,male,2016,Chemistry,"['https://www.wikidata.org/wiki/Q376243', 'https://en.wikipedia.org/wiki/Fraser_Stoddart']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=932'>json</a>,<a href='https://www.nobelprize.org/laureate/932'>html</a>,<a href='http://www.wikidata.org/entity/Q376243'>Wikidata</a>
899,http://www.wikidata.org/entity/Q3259614,Ben Feringa,933,933,Bernard L. Feringa,Bernard L. Feringa,https://api.nobelprize.org/2/laureate/933,male,2016,Chemistry,"['https://www.wikidata.org/wiki/Q3259614', 'https://en.wikipedia.org/wiki/Ben_Feringa']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=933'>json</a>,<a href='https://www.nobelprize.org/laureate/933'>html</a>,<a href='http://www.wikidata.org/entity/Q3259614'>Wikidata</a>
900,http://www.wikidata.org/entity/Q57311,Juan Manuel Santos,934,934,Juan Manuel Santos,Juan Manuel Santos,https://api.nobelprize.org/2/laureate/934,male,2016,Peace,"['https://www.wikidata.org/wiki/Q57311', 'https://en.wikipedia.org/wiki/Juan_Manuel_Santos']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=934'>json</a>,<a href='https://www.nobelprize.org/laureate/934'>html</a>,<a href='http://www.wikidata.org/entity/Q57311'>Wikidata</a>
901,http://www.wikidata.org/entity/Q432890,Oliver Hart,935,935,Oliver Hart,Oliver Hart,https://api.nobelprize.org/2/laureate/935,male,2016,Economic Sciences,"['https://www.wikidata.org/wiki/Q432890', 'https://en.wikipedia.org/wiki/Oliver_Hart_(economist)']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=935'>json</a>,<a href='https://www.nobelprize.org/laureate/935'>html</a>,<a href='http://www.wikidata.org/entity/Q432890'>Wikidata</a>
